,Noun,Männlich,Year,Artist,Popularity
1071,Mädchen,False,2007,Dieter Thomas Heck,0
1072,Mann,True,2007,Dieter Thomas Heck,0
1073,Mädchen,False,2007,Dieter Thomas Heck,0
1074,Mädchen,False,2007,Dieter Thomas Heck,0
1075,Dame,False,2007,Dieter Thomas Heck,0
1076,Mädchen,False,2007,Dieter Thomas Heck,0
1077,Mädchen,False,2007,Dieter Thomas Heck,0
1078,Mann,True,2007,Dieter Thomas Heck,0
1079,Mann,True,2007,Dieter Thomas Heck,0
1080,Herr,True,2007,Dieter Thomas Heck,0
1081,Dame,False,2007,Dieter Thomas Heck,0
1082,Mann,True,2007,Dieter Thomas Heck,0
1083,Mann,True,2007,Dieter Thomas Heck,0
1084,Mann,True,2007,Dieter Thomas Heck,0
1085,Mann,True,2007,Dieter Thomas Heck,0
1086,Junge,True,2007,Dieter Thomas Heck,0
1087,Mann,True,2007,Dieter Thomas Heck,0
1088,Junge,True,2007,Dieter Thomas Heck,0
1089,Mann,True,2007,Dieter Thomas Heck,0
1090,Mann,True,2007,Dieter Thomas Heck,0
1091,Mann,True,2007,Dieter Thomas Heck,0
1092,Mann,True,2007,Dieter Thomas Heck,0
1093,Junge,True,2007,Dieter Thomas Heck,0
1094,Mann,True,2007,Dieter Thomas Heck,0
1095,Mann,True,2007,Dieter Thomas Heck,0
1096,Mann,True,2007,Dieter Thomas Heck,0
1097,Junge,True,2007,Dieter Thomas Heck,0
1098,Mann,True,2007,Dieter Thomas Heck,0
1099,Mann,True,2007,Dieter Thomas Heck,0
1100,Mann,True,2007,Dieter Thomas Heck,0
1101,Junge,True,2007,Dieter Thomas Heck,0
1102,Mann,True,2007,Dieter Thomas Heck,0
1103,Mann,True,2007,Dieter Thomas Heck,0
1104,Mann,True,2007,Dieter Thomas Heck,0
1105,Herr,True,2007,Dieter Thomas Heck,0
1106,Mann,True,2007,Dieter Thomas Heck,0
1107,Mann,True,2007,Dieter Thomas Heck,0
1108,Herr,True,2007,Dieter Thomas Heck,0
1109,Herr,True,2007,Dieter Thomas Heck,0
1110,Herr,True,2007,Dieter Thomas Heck,0
1111,Mädchen,False,2007,Dieter Thomas Heck,0
1112,Herr,True,2007,Dieter Thomas Heck,0
1113,Herr,True,2007,Dieter Thomas Heck,0
1114,Mädchen,False,2007,Dieter Thomas Heck,0
1115,Herr,True,2007,Dieter Thomas Heck,0
1116,Herr,True,2007,Dieter Thomas Heck,0
1117,Herr,True,2007,Dieter Thomas Heck,0
1118,Herr,True,2007,Dieter Thomas Heck,0
1119,Gatte,True,2007,Dieter Thomas Heck,0
1120,Mann,True,2007,Dieter Thomas Heck,0
1121,Dame,False,2007,Dieter Thomas Heck,0
1122,Mädchen,False,2007,Dieter Thomas Heck,0
1123,Mädchen,False,2007,Dieter Thomas Heck,0
1124,Herr,True,2007,Dieter Thomas Heck,0
1125,Mann,True,2007,Dieter Thomas Heck,0
1126,Mann,True,2007,Dieter Thomas Heck,0
1127,Mädchen,False,2007,Dieter Thomas Heck,0
1128,Junge,True,2007,Dieter Thomas Heck,0
1129,Herr,True,2007,Dieter Thomas Heck,0
1130,Herr,True,2007,Dieter Thomas Heck,0
1131,Herr,True,2007,Dieter Thomas Heck,0
1132,Herr,True,2007,Dieter Thomas Heck,0
1133,Herr,True,2007,Dieter Thomas Heck,0
1134,Mann,True,2007,Dieter Thomas Heck,0
1135,Mann,True,2007,Dieter Thomas Heck,0
1136,Mann,True,2007,Dieter Thomas Heck,0
1137,Mann,True,2007,Dieter Thomas Heck,0
1138,Herr,True,2007,Dieter Thomas Heck,0
1139,Mädchen,False,2007,Dieter Thomas Heck,0
1140,Herr,True,2007,Dieter Thomas Heck,0
1141,Mann,True,2007,Dieter Thomas Heck,0
1142,Mann,True,2007,Dieter Thomas Heck,0
1143,Mann,True,2007,Dieter Thomas Heck,0
1144,Weib,False,2007,Dieter Thomas Heck,0
1145,Mädchen,False,2007,Dieter Thomas Heck,0
1146,Mädchen,False,2007,Dieter Thomas Heck,0
1147,Mädchen,False,2007,Dieter Thomas Heck,0
1148,Herr,True,2007,Dieter Thomas Heck,0
1149,Junge,True,2007,Dieter Thomas Heck,0
1150,Mädchen,False,2007,Dieter Thomas Heck,0
1151,Herr,True,2007,Dieter Thomas Heck,0
1152,Mädchen,False,2007,Dieter Thomas Heck,0
1153,Herr,True,2007,Dieter Thomas Heck,0
1154,Herr,True,2007,Dieter Thomas Heck,0
1155,Mädchen,False,2007,Dieter Thomas Heck,0
1156,Herr,True,2007,Dieter Thomas Heck,0
1157,Herr,True,2007,Dieter Thomas Heck,0
1158,Mädchen,False,2007,Dieter Thomas Heck,0
1159,Mädchen,False,2007,Dieter Thomas Heck,0
1160,Mädchen,False,2007,Dieter Thomas Heck,0
1161,Mädchen,False,2007,Dieter Thomas Heck,0
1162,Mädchen,False,2007,Dieter Thomas Heck,0
1163,Mädchen,False,2007,Dieter Thomas Heck,0
1164,Herr,True,2007,Dieter Thomas Heck,0
1165,Dame,False,2007,Dieter Thomas Heck,0
1166,Herr,True,2007,Dieter Thomas Heck,0
1167,Mann,True,2007,Dieter Thomas Heck,0
1168,Mädchen,False,2007,Dieter Thomas Heck,0
1169,Dame,False,2007,Dieter Thomas Heck,0
1170,Dame,False,2007,Dieter Thomas Heck,0
1171,Mann,True,2007,Dieter Thomas Heck,0
1172,Weib,False,2007,Dieter Thomas Heck,0
1173,Weib,False,2007,Dieter Thomas Heck,0
1174,Mann,True,2007,Dieter Thomas Heck,0
1175,Dame,False,2007,Dieter Thomas Heck,0
1176,Mann,True,2007,Dieter Thomas Heck,0
1177,Mädchen,False,2007,Dieter Thomas Heck,0
1178,Mädchen,False,2007,Dieter Thomas Heck,0
1179,Mann,True,2007,Dieter Thomas Heck,0
1180,Mann,True,2007,Dieter Thomas Heck,0
1181,Mann,True,2007,Dieter Thomas Heck,0
1182,Dame,False,2007,Dieter Thomas Heck,0
1183,Dame,False,2007,Dieter Thomas Heck,0
1184,Mann,True,2007,Dieter Thomas Heck,0
1185,Mann,True,2007,Dieter Thomas Heck,0
1186,Dame,False,2007,Dieter Thomas Heck,0
1187,Mann,True,2007,Dieter Thomas Heck,0
1188,Weib,False,2007,Dieter Thomas Heck,0
1189,Dame,False,2007,Dieter Thomas Heck,0
1190,Mädchen,False,2007,Dieter Thomas Heck,0
1191,Mädchen,False,2007,Dieter Thomas Heck,0
1192,Mädchen,False,2007,Dieter Thomas Heck,0
1193,Mann,True,2007,Dieter Thomas Heck,0
1194,Mann,True,2007,Dieter Thomas Heck,0
1195,Mann,True,2007,Dieter Thomas Heck,0
1196,Mann,True,2007,Dieter Thomas Heck,0
1197,Mann,True,2007,Dieter Thomas Heck,0
1198,Dame,False,2007,Dieter Thomas Heck,0
1199,Mann,True,2007,Dieter Thomas Heck,0
1200,Mann,True,2007,Dieter Thomas Heck,0
1201,Weib,False,2007,Dieter Thomas Heck,0
1202,Mann,True,2007,Dieter Thomas Heck,0
1203,Dame,False,2007,Dieter Thomas Heck,0
1204,Mann,True,2007,Dieter Thomas Heck,0
1205,Mädchen,False,2007,Dieter Thomas Heck,0
1206,Mädchen,False,2007,Dieter Thomas Heck,0
1207,Mann,True,2007,Dieter Thomas Heck,0
1208,Mann,True,2007,Dieter Thomas Heck,0
1209,Mann,True,2007,Dieter Thomas Heck,0
1210,Mann,True,2007,Dieter Thomas Heck,0
1211,Mann,True,2007,Dieter Thomas Heck,0
1212,Mann,True,2007,Dieter Thomas Heck,0
1213,Mädchen,False,2007,Dieter Thomas Heck,0
1214,Mann,True,2007,Dieter Thomas Heck,0
1215,Mädchen,False,2007,Dieter Thomas Heck,0
1216,Mann,True,2007,Dieter Thomas Heck,0
1217,Mädchen,False,2007,Dieter Thomas Heck,0
1218,Mann,True,2007,Dieter Thomas Heck,0
1219,Herr,True,2007,Dieter Thomas Heck,0
1220,Dame,False,2007,Dieter Thomas Heck,0
1221,Mädchen,False,2007,Dieter Thomas Heck,0
1222,Mann,True,2007,Dieter Thomas Heck,0
1223,Herr,True,2007,Dieter Thomas Heck,0
1224,Dame,False,2007,Dieter Thomas Heck,0
1225,Dame,False,2007,Dieter Thomas Heck,0
1226,Dame,False,2007,Dieter Thomas Heck,0
1227,Weib,False,2007,Dieter Thomas Heck,0
1228,Weib,False,2007,Dieter Thomas Heck,0
1229,Dame,False,2007,Dieter Thomas Heck,0
1230,Weib,False,2007,Dieter Thomas Heck,0
1231,Dame,False,2007,Dieter Thomas Heck,0
1232,Dame,False,2007,Dieter Thomas Heck,0
1233,Dame,False,2007,Dieter Thomas Heck,0
1234,Dame,False,2007,Dieter Thomas Heck,0
1235,Ehefrau,False,2007,Dieter Thomas Heck,0
1236,Mädchen,False,2007,Dieter Thomas Heck,0
1237,Mädchen,False,2007,Dieter Thomas Heck,0
1238,Mann,True,2007,Dieter Thomas Heck,0
1239,Dame,False,2007,Dieter Thomas Heck,0
1240,Mann,True,2007,Dieter Thomas Heck,0
1241,Mann,True,2007,Dieter Thomas Heck,0
1242,Weib,False,2007,Dieter Thomas Heck,0
1243,Mann,True,2007,Dieter Thomas Heck,0
1244,Gatte,True,2007,Dieter Thomas Heck,0
1245,Gatte,True,2007,Dieter Thomas Heck,0
1246,Mann,True,2007,Dieter Thomas Heck,0
1247,Dame,False,2007,Dieter Thomas Heck,0
1248,Mann,True,2007,Dieter Thomas Heck,0
1249,Mann,True,2007,Dieter Thomas Heck,0
1250,Mädchen,False,2007,Dieter Thomas Heck,0
1251,Mädchen,False,2007,Dieter Thomas Heck,0
1252,Fräulein,False,2007,Dieter Thomas Heck,0
1253,Weib,False,2007,Dieter Thomas Heck,0
1254,Dame,False,2007,Dieter Thomas Heck,0
1255,Dame,False,2007,Dieter Thomas Heck,0
1256,Dame,False,2007,Dieter Thomas Heck,0
1257,Dame,False,2007,Dieter Thomas Heck,0
1258,Mann,True,2007,Dieter Thomas Heck,0
1259,Mann,True,2007,Dieter Thomas Heck,0
1260,Mann,True,2007,Dieter Thomas Heck,0
1261,Mann,True,2007,Dieter Thomas Heck,0
1262,Mädchen,False,2007,Dieter Thomas Heck,0
1263,Dame,False,2007,Dieter Thomas Heck,0
1264,Mädchen,False,2007,Dieter Thomas Heck,0
1265,Mädchen,False,2007,Dieter Thomas Heck,0
1266,Dame,False,2007,Dieter Thomas Heck,0
1267,Dame,False,2007,Dieter Thomas Heck,0
1268,Mann,True,2007,Dieter Thomas Heck,0
1269,Mann,True,2007,Dieter Thomas Heck,0
1270,Mann,True,2007,Dieter Thomas Heck,0
1271,Dame,False,2007,Dieter Thomas Heck,0
1272,Herr,True,2007,Dieter Thomas Heck,0
1273,Herr,True,2007,Dieter Thomas Heck,0
1274,Herr,True,2007,Dieter Thomas Heck,0
1275,Herr,True,2007,Dieter Thomas Heck,0
1276,Mann,True,2007,Dieter Thomas Heck,0
1277,Mann,True,2007,Dieter Thomas Heck,0
1278,Herr,True,2007,Dieter Thomas Heck,0
1279,Herr,True,2007,Dieter Thomas Heck,0
1280,Herr,True,2007,Dieter Thomas Heck,0
1281,Mann,True,2007,Dieter Thomas Heck,0
1282,Herr,True,2007,Dieter Thomas Heck,0
1283,Mann,True,2007,Dieter Thomas Heck,0
1284,Mädchen,False,2007,Dieter Thomas Heck,0
1285,Mann,True,2007,Dieter Thomas Heck,0
1286,Mädchen,False,2007,Dieter Thomas Heck,0
1287,Mädchen,False,2007,Dieter Thomas Heck,0
1288,Mann,True,2007,Dieter Thomas Heck,0
1289,Dame,False,2007,Dieter Thomas Heck,0
1290,Mädchen,False,2007,Dieter Thomas Heck,0
1291,Dame,False,2007,Dieter Thomas Heck,0
1292,Mädchen,False,2007,Dieter Thomas Heck,0
1293,Mann,True,2007,Dieter Thomas Heck,0
1294,Mann,True,2007,Dieter Thomas Heck,0
1295,Dame,False,2007,Dieter Thomas Heck,0
1296,Mann,True,2007,Dieter Thomas Heck,0
1297,Dame,False,2007,Dieter Thomas Heck,0
1298,Mann,True,2007,Dieter Thomas Heck,0
1299,Mann,True,2007,Dieter Thomas Heck,0
1300,Mann,True,2007,Dieter Thomas Heck,0
1301,Dame,False,2007,Dieter Thomas Heck,0
1302,Mann,True,2007,Dieter Thomas Heck,0
1303,Herr,True,2007,Dieter Thomas Heck,0
1304,Herr,True,2007,Dieter Thomas Heck,0
1305,Herr,True,2007,Dieter Thomas Heck,0
1306,Dame,False,2007,Dieter Thomas Heck,0
1307,Mann,True,2007,Dieter Thomas Heck,0
1308,Herr,True,2007,Dieter Thomas Heck,0
1309,Mann,True,2007,Dieter Thomas Heck,0
1310,Herr,True,2007,Dieter Thomas Heck,0
1311,Herr,True,2007,Dieter Thomas Heck,0
1312,Herr,True,2007,Dieter Thomas Heck,0
1313,Mann,True,2007,Dieter Thomas Heck,0
1314,Mädchen,False,2007,Dieter Thomas Heck,0
1315,Mann,True,2007,Dieter Thomas Heck,0
1316,Herr,True,2007,Dieter Thomas Heck,0
1317,Dame,False,2007,Dieter Thomas Heck,0
1318,Mann,True,2007,Dieter Thomas Heck,0
1319,Mann,True,2007,Dieter Thomas Heck,0
1320,Junge,True,2007,Dieter Thomas Heck,0
1321,Mann,True,2007,Dieter Thomas Heck,0
1322,Junge,True,2007,Dieter Thomas Heck,0
1323,Mann,True,2007,Dieter Thomas Heck,0
1324,Mann,True,2007,Dieter Thomas Heck,0
1325,Mann,True,2007,Dieter Thomas Heck,0
1326,Mann,True,2007,Dieter Thomas Heck,0
1327,Junge,True,2007,Dieter Thomas Heck,0
1328,Mann,True,2007,Dieter Thomas Heck,0
1329,Mann,True,2007,Dieter Thomas Heck,0
1330,Mann,True,2007,Dieter Thomas Heck,0
1331,Junge,True,2007,Dieter Thomas Heck,0
1332,Mann,True,2007,Dieter Thomas Heck,0
1333,Mann,True,2007,Dieter Thomas Heck,0
1334,Mann,True,2007,Dieter Thomas Heck,0
1335,Junge,True,2007,Dieter Thomas Heck,0
1336,Mann,True,2007,Dieter Thomas Heck,0
1337,Mann,True,2007,Dieter Thomas Heck,0
1338,Mann,True,2007,Dieter Thomas Heck,0
1339,Herr,True,2007,Dieter Thomas Heck,0
1340,Mann,True,2007,Dieter Thomas Heck,0
1341,Mann,True,2007,Dieter Thomas Heck,0
1342,Herr,True,2007,Dieter Thomas Heck,0
1343,Herr,True,2007,Dieter Thomas Heck,0
1344,Herr,True,2007,Dieter Thomas Heck,0
1345,Mädchen,False,2007,Dieter Thomas Heck,0
1346,Herr,True,2007,Dieter Thomas Heck,0
1347,Herr,True,2007,Dieter Thomas Heck,0
1348,Mädchen,False,2007,Dieter Thomas Heck,0
1349,Herr,True,2007,Dieter Thomas Heck,0
1350,Herr,True,2007,Dieter Thomas Heck,0
1351,Herr,True,2007,Dieter Thomas Heck,0
1352,Herr,True,2007,Dieter Thomas Heck,0
1353,Gatte,True,2007,Dieter Thomas Heck,0
1354,Mann,True,2007,Dieter Thomas Heck,0
1355,Dame,False,2007,Dieter Thomas Heck,0
1356,Mädchen,False,2007,Dieter Thomas Heck,0
1357,Mädchen,False,2007,Dieter Thomas Heck,0
1358,Herr,True,2007,Dieter Thomas Heck,0
1359,Mann,True,2007,Dieter Thomas Heck,0
1360,Mann,True,2007,Dieter Thomas Heck,0
1361,Mädchen,False,2007,Dieter Thomas Heck,0
1362,Junge,True,2007,Dieter Thomas Heck,0
1363,Herr,True,2007,Dieter Thomas Heck,0
1364,Herr,True,2007,Dieter Thomas Heck,0
1365,Herr,True,2007,Dieter Thomas Heck,0
1366,Herr,True,2007,Dieter Thomas Heck,0
1367,Herr,True,2007,Dieter Thomas Heck,0
1368,Mann,True,2007,Dieter Thomas Heck,0
1369,Mann,True,2007,Dieter Thomas Heck,0
1370,Mann,True,2007,Dieter Thomas Heck,0
1371,Mann,True,2007,Dieter Thomas Heck,0
1372,Herr,True,2007,Dieter Thomas Heck,0
1373,Mädchen,False,2007,Dieter Thomas Heck,0
1374,Herr,True,2007,Dieter Thomas Heck,0
1375,Mann,True,2007,Dieter Thomas Heck,0
1376,Mann,True,2007,Dieter Thomas Heck,0
1377,Mann,True,2007,Dieter Thomas Heck,0
1378,Weib,False,2007,Dieter Thomas Heck,0
1379,Mädchen,False,2007,Dieter Thomas Heck,0
1380,Mädchen,False,2007,Dieter Thomas Heck,0
1381,Mädchen,False,2007,Dieter Thomas Heck,0
1382,Herr,True,2007,Dieter Thomas Heck,0
1383,Junge,True,2007,Dieter Thomas Heck,0
1384,Mädchen,False,2007,Dieter Thomas Heck,0
1385,Herr,True,2007,Dieter Thomas Heck,0
1386,Mädchen,False,2007,Dieter Thomas Heck,0
1387,Herr,True,2007,Dieter Thomas Heck,0
1388,Herr,True,2007,Dieter Thomas Heck,0
1389,Mädchen,False,2007,Dieter Thomas Heck,0
1390,Herr,True,2007,Dieter Thomas Heck,0
1391,Herr,True,2007,Dieter Thomas Heck,0
1392,Mädchen,False,2007,Dieter Thomas Heck,0
1393,Mädchen,False,2007,Dieter Thomas Heck,0
1394,Mädchen,False,2007,Dieter Thomas Heck,0
1395,Mädchen,False,2007,Dieter Thomas Heck,0
1396,Mädchen,False,2007,Dieter Thomas Heck,0
1397,Mädchen,False,2007,Dieter Thomas Heck,0
1398,Herr,True,2007,Dieter Thomas Heck,0
1399,Mädchen,False,2004,Wolfgang Petry,2
1400,Dame,False,2001,Wolfgang Petry,1
1401,Mann,True,2001,Wolfgang Petry,1
1402,Mann,True,2001,Wolfgang Petry,1
1403,Herr,True,2001,Wolfgang Petry,1
1404,Herr,True,2001,Wolfgang Petry,1
1405,Mann,True,2001,Wolfgang Petry,1
1406,Weib,False,2001,Wolfgang Petry,1
1407,Dame,False,2001,Wolfgang Petry,1
1408,Dame,False,2001,Wolfgang Petry,1
1409,Herr,True,2001,Wolfgang Petry,1
1410,Herr,True,2001,Wolfgang Petry,1
1411,Herr,True,2001,Wolfgang Petry,1
1412,Herr,True,2001,Wolfgang Petry,1
1413,Herr,True,2001,Wolfgang Petry,1
1414,Herr,True,2001,Wolfgang Petry,1
1415,Herr,True,2001,Wolfgang Petry,1
1416,Mann,True,2001,Wolfgang Petry,1
1417,Mann,True,2001,Wolfgang Petry,1
1418,Herr,True,2001,Wolfgang Petry,1
1419,Herr,True,2001,Wolfgang Petry,1
1420,Herr,True,2001,Wolfgang Petry,1
1421,Herr,True,2001,Wolfgang Petry,1
1422,Herr,True,2001,Wolfgang Petry,1
1423,Herr,True,2001,Wolfgang Petry,1
1424,Herr,True,2001,Wolfgang Petry,1
1425,Mann,True,2001,Wolfgang Petry,1
1426,Mann,True,2001,Wolfgang Petry,1
1427,Mann,True,2001,Wolfgang Petry,1
1428,Herr,True,2001,Wolfgang Petry,1
1429,Mann,True,2001,Wolfgang Petry,1
1430,Weib,False,2001,Wolfgang Petry,1
1431,Herr,True,2001,Wolfgang Petry,1
1432,Herr,True,2001,Wolfgang Petry,1
1433,Herr,True,2001,Wolfgang Petry,1
1434,Herr,True,2001,Wolfgang Petry,1
1435,Herr,True,2001,Wolfgang Petry,1
1436,Herr,True,2001,Wolfgang Petry,1
1437,Herr,True,2001,Wolfgang Petry,1
1438,Mann,True,2001,Wolfgang Petry,1
1439,Mann,True,2001,Wolfgang Petry,1
1440,Herr,True,2001,Wolfgang Petry,1
1441,Mann,True,2001,Wolfgang Petry,1
1442,Herr,True,2001,Wolfgang Petry,1
1443,Herr,True,2001,Wolfgang Petry,1
1444,Herr,True,2001,Wolfgang Petry,1
1445,Herr,True,2001,Wolfgang Petry,1
1446,Girl,False,2001,Wolfgang Petry,1
1447,Girl,False,2001,Wolfgang Petry,1
1448,Girl,False,2001,Wolfgang Petry,1
1449,Girl,False,2001,Wolfgang Petry,1
1450,Girl,False,2001,Wolfgang Petry,1
1451,Girl,False,2001,Wolfgang Petry,1
1452,Girl,False,2001,Wolfgang Petry,1
1453,Mädchen,False,2001,Wolfgang Petry,19
1454,Mann,True,2001,Wolfgang Petry,13
1455,Mann,True,2001,Wolfgang Petry,13
1456,Dame,False,1998,Wolfgang Petry,10
1457,Mann,True,1998,Wolfgang Petry,10
1458,Mann,True,1998,Wolfgang Petry,10
1459,Herr,True,1998,Wolfgang Petry,10
1460,Herr,True,1998,Wolfgang Petry,10
1461,Mann,True,1998,Wolfgang Petry,10
1462,Weib,False,1998,Wolfgang Petry,10
1463,Dame,False,1998,Wolfgang Petry,10
1464,Dame,False,1998,Wolfgang Petry,10
1465,Herr,True,1998,Wolfgang Petry,10
1466,Herr,True,1998,Wolfgang Petry,10
1467,Herr,True,1998,Wolfgang Petry,10
1468,Herr,True,1998,Wolfgang Petry,10
1469,Herr,True,1998,Wolfgang Petry,10
1470,Herr,True,1998,Wolfgang Petry,10
1471,Herr,True,1998,Wolfgang Petry,10
1472,Mann,True,1998,Wolfgang Petry,10
1473,Mann,True,1998,Wolfgang Petry,10
1474,Herr,True,1998,Wolfgang Petry,10
1475,Herr,True,1998,Wolfgang Petry,10
1476,Herr,True,1998,Wolfgang Petry,10
1477,Herr,True,1998,Wolfgang Petry,10
1478,Herr,True,1998,Wolfgang Petry,10
1479,Herr,True,1998,Wolfgang Petry,10
1480,Herr,True,1998,Wolfgang Petry,10
1481,Mann,True,1998,Wolfgang Petry,10
1482,Mann,True,1998,Wolfgang Petry,10
1483,Mann,True,1998,Wolfgang Petry,10
1484,Herr,True,1998,Wolfgang Petry,10
1485,Mann,True,1998,Wolfgang Petry,10
1486,Weib,False,1998,Wolfgang Petry,10
1487,Herr,True,1998,Wolfgang Petry,10
1488,Herr,True,1998,Wolfgang Petry,10
1489,Herr,True,1998,Wolfgang Petry,10
1490,Herr,True,1998,Wolfgang Petry,10
1491,Herr,True,1998,Wolfgang Petry,10
1492,Herr,True,1998,Wolfgang Petry,10
1493,Herr,True,1998,Wolfgang Petry,10
1494,Mann,True,1998,Wolfgang Petry,10
1495,Mann,True,1998,Wolfgang Petry,10
1496,Herr,True,1998,Wolfgang Petry,10
1497,Mann,True,1998,Wolfgang Petry,10
1498,Herr,True,1998,Wolfgang Petry,10
1499,Herr,True,1998,Wolfgang Petry,10
1500,Herr,True,1998,Wolfgang Petry,10
1501,Herr,True,1998,Wolfgang Petry,10
1502,Dame,False,1998,Wolfgang Petry,7
1503,Mann,True,1998,Wolfgang Petry,7
1504,Mann,True,1998,Wolfgang Petry,7
1505,Herr,True,1998,Wolfgang Petry,7
1506,Herr,True,1998,Wolfgang Petry,7
1507,Mann,True,1998,Wolfgang Petry,7
1508,Weib,False,1998,Wolfgang Petry,7
1509,Dame,False,1998,Wolfgang Petry,7
1510,Dame,False,1998,Wolfgang Petry,7
1511,Herr,True,1998,Wolfgang Petry,7
1512,Herr,True,1998,Wolfgang Petry,7
1513,Herr,True,1998,Wolfgang Petry,7
1514,Herr,True,1998,Wolfgang Petry,7
1515,Herr,True,1998,Wolfgang Petry,7
1516,Herr,True,1998,Wolfgang Petry,7
1517,Herr,True,1998,Wolfgang Petry,7
1518,Mann,True,1998,Wolfgang Petry,7
1519,Mann,True,1998,Wolfgang Petry,7
1520,Herr,True,1998,Wolfgang Petry,7
1521,Herr,True,1998,Wolfgang Petry,7
1522,Herr,True,1998,Wolfgang Petry,7
1523,Herr,True,1998,Wolfgang Petry,7
1524,Herr,True,1998,Wolfgang Petry,7
1525,Herr,True,1998,Wolfgang Petry,7
1526,Herr,True,1998,Wolfgang Petry,7
1527,Mann,True,1998,Wolfgang Petry,7
1528,Mann,True,1998,Wolfgang Petry,7
1529,Mann,True,1998,Wolfgang Petry,7
1530,Herr,True,1998,Wolfgang Petry,7
1531,Mann,True,1998,Wolfgang Petry,7
1532,Weib,False,1998,Wolfgang Petry,7
1533,Herr,True,1998,Wolfgang Petry,7
1534,Herr,True,1998,Wolfgang Petry,7
1535,Herr,True,1998,Wolfgang Petry,7
1536,Herr,True,1998,Wolfgang Petry,7
1537,Herr,True,1998,Wolfgang Petry,7
1538,Herr,True,1998,Wolfgang Petry,7
1539,Herr,True,1998,Wolfgang Petry,7
1540,Mann,True,1998,Wolfgang Petry,7
1541,Mann,True,1998,Wolfgang Petry,7
1542,Herr,True,1998,Wolfgang Petry,7
1543,Mann,True,1998,Wolfgang Petry,7
1544,Herr,True,1998,Wolfgang Petry,7
1545,Herr,True,1998,Wolfgang Petry,7
1546,Herr,True,1998,Wolfgang Petry,7
1547,Herr,True,1998,Wolfgang Petry,7
1548,Mann,True,1998,Wolfgang Petry,12
1549,Mann,True,1998,Wolfgang Petry,17
1550,Mann,True,1997,Wolfgang Petry,3
1551,Mann,True,1997,Wolfgang Petry,3
1552,Mann,True,1997,Wolfgang Petry,3
1553,Dame,False,1996,Wolfgang Petry,3
1554,Mann,True,1996,Wolfgang Petry,3
1555,Mann,True,1996,Wolfgang Petry,3
1556,Herr,True,1996,Wolfgang Petry,3
1557,Herr,True,1996,Wolfgang Petry,3
1558,Mann,True,1996,Wolfgang Petry,3
1559,Weib,False,1996,Wolfgang Petry,3
1560,Dame,False,1996,Wolfgang Petry,3
1561,Dame,False,1996,Wolfgang Petry,3
1562,Herr,True,1996,Wolfgang Petry,3
1563,Herr,True,1996,Wolfgang Petry,3
1564,Herr,True,1996,Wolfgang Petry,3
1565,Herr,True,1996,Wolfgang Petry,3
1566,Herr,True,1996,Wolfgang Petry,3
1567,Herr,True,1996,Wolfgang Petry,3
1568,Herr,True,1996,Wolfgang Petry,3
1569,Mann,True,1996,Wolfgang Petry,3
1570,Mann,True,1996,Wolfgang Petry,3
1571,Herr,True,1996,Wolfgang Petry,3
1572,Herr,True,1996,Wolfgang Petry,3
1573,Herr,True,1996,Wolfgang Petry,3
1574,Herr,True,1996,Wolfgang Petry,3
1575,Herr,True,1996,Wolfgang Petry,3
1576,Herr,True,1996,Wolfgang Petry,3
1577,Herr,True,1996,Wolfgang Petry,3
1578,Mann,True,1996,Wolfgang Petry,3
1579,Mann,True,1996,Wolfgang Petry,3
1580,Mann,True,1996,Wolfgang Petry,3
1581,Herr,True,1996,Wolfgang Petry,3
1582,Mann,True,1996,Wolfgang Petry,3
1583,Weib,False,1996,Wolfgang Petry,3
1584,Herr,True,1996,Wolfgang Petry,3
1585,Herr,True,1996,Wolfgang Petry,3
1586,Herr,True,1996,Wolfgang Petry,3
1587,Herr,True,1996,Wolfgang Petry,3
1588,Herr,True,1996,Wolfgang Petry,3
1589,Herr,True,1996,Wolfgang Petry,3
1590,Herr,True,1996,Wolfgang Petry,3
1591,Mann,True,1996,Wolfgang Petry,3
1592,Mann,True,1996,Wolfgang Petry,3
1593,Herr,True,1996,Wolfgang Petry,3
1594,Mann,True,1996,Wolfgang Petry,3
1595,Herr,True,1996,Wolfgang Petry,3
1596,Herr,True,1996,Wolfgang Petry,3
1597,Herr,True,1996,Wolfgang Petry,3
1598,Herr,True,1996,Wolfgang Petry,3
1599,Mann,True,1995,Wolfgang Petry,9
1600,Mann,True,1995,Wolfgang Petry,9
1601,Mann,True,1995,Wolfgang Petry,9
1602,Mann,True,1995,Wolfgang Petry,9
1603,Mann,True,1994,Wolfgang Petry,16
1604,Mann,True,1994,Wolfgang Petry,21
1605,Mann,True,1993,Wolfgang Petry,17
1606,Junge,True,2019,8kids,12
1607,Junge,True,2019,8kids,12
1608,Mann,True,2023,ENGST,20
1609,Junge,True,2020,ENGST,21
1610,Mann,True,2018,Moop Mama,23
1611,Mädchen,False,2018,Moop Mama,44
1612,Mädchen,False,2018,Moop Mama,44
1613,Mann,True,2018,Moop Mama,29
1614,Herr,True,2016,Moop Mama,20
1615,Herr,True,2016,Moop Mama,20
1616,Herr,True,2016,Moop Mama,20
1617,Herr,True,2016,Moop Mama,20
1618,Herr,True,2016,Moop Mama,20
1619,Herr,True,2016,Moop Mama,20
1620,Herr,True,2016,Moop Mama,20
1621,Mann,True,2016,Moop Mama,20
